"","ID","State","Country","Address","IRR","Capex_Payback","Capex_Asset","Capex..Lifetime.Benefit","PPA.Savings...on.Rate","PPA","PPA..Lifetime.Benefit","usage","NPV_estimated_capex","NPV_estimated_PPA","X","X.1","X.2","synthetic_total","Type","weighted_sum"
"2198","04309-CIN - SPRINGDALE","OH","US","425 E KEMPER RD, CINCINNATI, OH, 45246",0.039,18.9,1544400,"1880935.482","0.15","21264.10906","491121.7067",70,-582613.2728,251127.3478,NA,NA,NA,1176.25,"CHP",459.545164718385
"2199","01733-LAREDO","TX","US","5510 SAN BERNARDO AVE, LAREDO, TX, 78041",0.039,19.1,4541400,"5507195.898","0.15","61807.28225","1430363.247",240,-1725382.136,731393.7128,NA,NA,NA,3550,"CHP",1535.12112676056
"2200","01243-DFW-ALLEN","TX","US","965 W BETHANY DR, ALLEN, TX, 75013",0.039,19,487350,"590203.5455","0.15","6375.094625","147161.5809",22.5,-185558.7149,75248.75603,NA,NA,NA,372.5,"CHP",147.186241610738
"2201","09171-FORT SMITH (RELO 6202 3/","AR","US","4155 PHOENIX AVENUE, FORT SMITH, AR, 72903",0.039,18.9,761400,"922654.3352","0.15","9690.627103","223807.708",35,-289615.2409,114440.5457,NA,NA,NA,581.25,"Fuel_Cell",275.086451612903
"2202","04309-CIN - SPRINGDALE","OH","US","425 E KEMPER RD, CINCINNATI, OH, 45246",0.039,18.9,1544400,"1880935.482","0.15","21264.10906","491121.7067",70,-582613.2728,251127.3478,NA,NA,NA,1176.25,"Fuel_Cell",551.454197662062
"2203","01733-LAREDO","TX","US","5510 SAN BERNARDO AVE, LAREDO, TX, 78041",0.039,19.1,4541400,"5507195.898","0.15","61807.28225","1430363.247",240,-1725382.136,731393.7128,NA,NA,NA,3550,"Fuel_Cell",1842.14535211268
"2204","01243-DFW-ALLEN","TX","US","965 W BETHANY DR, ALLEN, TX, 75013",0.039,19,487350,"590203.5455","0.15","6375.094625","147161.5809",22.5,-185558.7149,75248.75603,NA,NA,NA,372.5,"Fuel_Cell",176.623489932886
"2205","09906-PITT - WASHINGTON","PA","US","339 WASHINGTON RD, WASHINGTON, PA, 15301",0.037,19.5,820800,"977638.9522","0.15","11258.22755","260179.5894",150,-320899.7232,133038.7343,NA,NA,NA,626.25,"Solar",196.59880239521
"2206","09906-PITT - WASHINGTON","PA","US","339 WASHINGTON RD, WASHINGTON, PA, 15301",0.037,19.5,820800,"977638.9522","0.15","11258.22755","260179.5894",42.5,-320899.7232,133038.7343,NA,NA,NA,626.25,"Battery",83.5544910179641
"2207","09906-PITT - WASHINGTON","PA","US","339 WASHINGTON RD, WASHINGTON, PA, 15301",0.037,19.5,820800,"977638.9522","0.15","11258.22755","260179.5894",37.5,-320899.7232,133038.7343,NA,NA,NA,626.25,"CHP",245.748502994012
"2208","09906-PITT - WASHINGTON","PA","US","339 WASHINGTON RD, WASHINGTON, PA, 15301",0.037,19.5,820800,"977638.9522","0.15","11258.22755","260179.5894",37.5,-320899.7232,133038.7343,NA,NA,NA,626.25,"Fuel_Cell",294.898203592814
"2209","09912-HSTN - PASADENA","TX","US","5730 FAIRMONT PKWY, PASADENA, TX, 77505",0.036,19.7,766800,"901167.1781","0.15","9604.024677","221519.6499",140,-306002.3602,113270.5832,NA,NA,NA,585,"Solar",183.507692307692
"2210","02020-DFW - ROCKWALL","TX","US","2717 MARKET CENTER DRIVE, ROCKWALL, TX, 75032",0.036,19.6,774900,"915868.687","0.15","9891.811619","228100.5327",145,-306584.9752,116635.614,NA,NA,NA,590,"Solar",190.441525423729
"2211","09912-HSTN - PASADENA","TX","US","5730 FAIRMONT PKWY, PASADENA, TX, 77505",0.036,19.7,766800,"901167.1781","0.15","9604.024677","221519.6499",40,-306002.3602,113270.5832,NA,NA,NA,585,"Battery",78.6461538461539
"2212","02020-DFW - ROCKWALL","TX","US","2717 MARKET CENTER DRIVE, ROCKWALL, TX, 75032",0.036,19.6,774900,"915868.687","0.15","9891.811619","228100.5327",40,-306584.9752,116635.614,NA,NA,NA,590,"Battery",78.8033898305085
"2213","09912-HSTN - PASADENA","TX","US","5730 FAIRMONT PKWY, PASADENA, TX, 77505",0.036,19.7,766800,"901167.1781","0.15","9604.024677","221519.6499",35,-306002.3602,113270.5832,NA,NA,NA,585,"CHP",229.384615384615
"2214","02020-DFW - ROCKWALL","TX","US","2717 MARKET CENTER DRIVE, ROCKWALL, TX, 75032",0.036,19.6,774900,"915868.687","0.15","9891.811619","228100.5327",35,-306584.9752,116635.614,NA,NA,NA,590,"CHP",229.843220338983
"2215","09912-HSTN - PASADENA","TX","US","5730 FAIRMONT PKWY, PASADENA, TX, 77505",0.036,19.7,766800,"901167.1781","0.15","9604.024677","221519.6499",35,-306002.3602,113270.5832,NA,NA,NA,585,"Fuel_Cell",275.261538461538
"2216","02020-DFW - ROCKWALL","TX","US","2717 MARKET CENTER DRIVE, ROCKWALL, TX, 75032",0.036,19.6,774900,"915868.687","0.15","9891.811619","228100.5327",35,-306584.9752,116635.614,NA,NA,NA,590,"Fuel_Cell",275.81186440678
"2217","01541-RICHMOND - VIRGINIA CENT","VA","US","9910 BROOK RD, GLEN ALLEN, VA, 23059",0.035,20,774900,"906400.9761","0.15","10042.44887","231826.583",145,-311426.14,118540.8711,NA,NA,NA,590,"Solar",190.441525423729
"2218","01541-RICHMOND - VIRGINIA CENT","VA","US","9910 BROOK RD, GLEN ALLEN, VA, 23059",0.035,20,774900,"906400.9761","0.15","10042.44887","231826.583",40,-311426.14,118540.8711,NA,NA,NA,590,"Battery",78.8033898305085
"2219","01541-RICHMOND - VIRGINIA CENT","VA","US","9910 BROOK RD, GLEN ALLEN, VA, 23059",0.035,20,774900,"906400.9761","0.15","10042.44887","231826.583",35,-311426.14,118540.8711,NA,NA,NA,590,"CHP",229.843220338983
"2220","01541-RICHMOND - VIRGINIA CENT","VA","US","9910 BROOK RD, GLEN ALLEN, VA, 23059",0.035,20,774900,"906400.9761","0.15","10042.44887","231826.583",35,-311426.14,118540.8711,NA,NA,NA,590,"Fuel_Cell",275.81186440678
"2221","09944-PITT - SOUTH HILLS","PA","US","4000 OXFORD DR, BETHEL PARK, PA, 15102",0.034,20.3,383400,"444553.8819","0.15","5362.556502","123971.4964",70,-156084.3758,63390.87166,NA,NA,NA,292.5,"Solar",91.7538461538462
"2222","08838-DFW - DALLAS/BELTLINE RD","TX","US","5301 S BELTLINE RD STE 101, DALLAS, TX, 75254",0.034,20,950400,"1105041.444","0.15","11963.14726","275751.9858",180,-385354.4662,141001.4338,NA,NA,NA,722.5,"Solar",236.77785467128
"2223","01041 - FT. LAUDERDALE (OPEN A","FL","US","1712 N FEDERAL HWY, FT. LAUDERDALE, FL, 33305",0.034,20.2,1382400,"1600436.438","0.15","21243.72193","489799.6885",260,-564042.0404,250451.3546,NA,NA,NA,1052.5,"Solar",341.495486935867
"2224","09944-PITT - SOUTH HILLS","PA","US","4000 OXFORD DR, BETHEL PARK, PA, 15102",0.034,20.3,383400,"444553.8819","0.15","5362.556502","123971.4964",20,-156084.3758,63390.87166,NA,NA,NA,292.5,"Battery",39.3230769230769
"2225","08838-DFW - DALLAS/BELTLINE RD","TX","US","5301 S BELTLINE RD STE 101, DALLAS, TX, 75254",0.034,20,950400,"1105041.444","0.15","11963.14726","275751.9858",50,-385354.4662,141001.4338,NA,NA,NA,722.5,"Battery",98.6574394463668
"2226","01041 - FT. LAUDERDALE (OPEN A","FL","US","1712 N FEDERAL HWY, FT. LAUDERDALE, FL, 33305",0.034,20.2,1382400,"1600436.438","0.15","21243.72193","489799.6885",70,-564042.0404,250451.3546,NA,NA,NA,1052.5,"Battery",137.911638954869
"2227","09944-PITT - SOUTH HILLS","PA","US","4000 OXFORD DR, BETHEL PARK, PA, 15102",0.034,20.3,383400,"444553.8819","0.15","5362.556502","123971.4964",17.5,-156084.3758,63390.87166,NA,NA,NA,292.5,"CHP",114.692307692308
"2228","08838-DFW - DALLAS/BELTLINE RD","TX","US","5301 S BELTLINE RD STE 101, DALLAS, TX, 75254",0.034,20,950400,"1105041.444","0.15","11963.14726","275751.9858",42.5,-385354.4662,141001.4338,NA,NA,NA,722.5,"CHP",279.529411764706
"2229","01041 - FT. LAUDERDALE (OPEN A","FL","US","1712 N FEDERAL HWY, FT. LAUDERDALE, FL, 33305",0.034,20.2,1382400,"1600436.438","0.15","21243.72193","489799.6885",62.5,-564042.0404,250451.3546,NA,NA,NA,1052.5,"CHP",410.451306413302
"2230","09944-PITT - SOUTH HILLS","PA","US","4000 OXFORD DR, BETHEL PARK, PA, 15102",0.034,20.3,383400,"444553.8819","0.15","5362.556502","123971.4964",17.5,-156084.3758,63390.87166,NA,NA,NA,292.5,"Fuel_Cell",137.630769230769
"2231","08838-DFW - DALLAS/BELTLINE RD","TX","US","5301 S BELTLINE RD STE 101, DALLAS, TX, 75254",0.034,20,950400,"1105041.444","0.15","11963.14726","275751.9858",42.5,-385354.4662,141001.4338,NA,NA,NA,722.5,"Fuel_Cell",335.435294117647
"2232","01041 - FT. LAUDERDALE (OPEN A","FL","US","1712 N FEDERAL HWY, FT. LAUDERDALE, FL, 33305",0.034,20.2,1382400,"1600436.438","0.15","21243.72193","489799.6885",62.5,-564042.0404,250451.3546,NA,NA,NA,1052.5,"Fuel_Cell",492.541567695962
"2233","09907-FT LAUD - PLANTATION","FL","US","12200 W SUNRISE BLVD, PLANTATION, FL, 33323",0.033,20.4,2448900,"2824813.088","0.15","37393.26522","861833.5001",475,-1004476.329,440684.9833,NA,NA,NA,1861.25,"Solar",624.971121558093
"2234","08782-WICHITA FALLS","TX","US","3201 LAWRENCE RD STE 150, WICHITA FALLS, TX, 76308",0.033,20.4,2308500,"2663032.315","0.15","28783.25723","662975.7259",455,-946800.378,339002.1931,NA,NA,NA,1751.25,"Solar",599.781584582441
"2235","07728-NAMPA","ID","US","16474 N MARKETPLACE BLVD, NAMPA, ID, 83651",0.033,20.7,761400,"876969.5296","0.15","9400.884536","216916.4784",140,-312975.4465,110916.824,NA,NA,NA,581.25,"Solar",183.390967741935
"2236","09907-FT LAUD - PLANTATION","FL","US","12200 W SUNRISE BLVD, PLANTATION, FL, 33323",0.033,20.4,2448900,"2824813.088","0.15","37393.26522","861833.5001",117.5,-1004476.329,440684.9833,NA,NA,NA,1861.25,"Battery",231.897179314977
"2237","08782-WICHITA FALLS","TX","US","3201 LAWRENCE RD STE 150, WICHITA FALLS, TX, 76308",0.033,20.4,2308500,"2663032.315","0.15","28783.25723","662975.7259",112.5,-946800.378,339002.1931,NA,NA,NA,1751.25,"Battery",222.446466809422
"2238","07728-NAMPA","ID","US","16474 N MARKETPLACE BLVD, NAMPA, ID, 83651",0.033,20.7,761400,"876969.5296","0.15","9400.884536","216916.4784",37.5,-312975.4465,110916.824,NA,NA,NA,581.25,"Battery",73.6838709677419
"2239","09907-FT LAUD - PLANTATION","FL","US","12200 W SUNRISE BLVD, PLANTATION, FL, 33323",0.033,20.4,2448900,"2824813.088","0.15","37393.26522","861833.5001",110,-1004476.329,440684.9833,NA,NA,NA,1861.25,"CHP",723.650772330423
"2240","08782-WICHITA FALLS","TX","US","3201 LAWRENCE RD STE 150, WICHITA FALLS, TX, 76308",0.033,20.4,2308500,"2663032.315","0.15","28783.25723","662975.7259",102.5,-946800.378,339002.1931,NA,NA,NA,1751.25,"CHP",675.578158458244
"2241","07728-NAMPA","ID","US","16474 N MARKETPLACE BLVD, NAMPA, ID, 83651",0.033,20.7,761400,"876969.5296","0.15","9400.884536","216916.4784",35,-312975.4465,110916.824,NA,NA,NA,581.25,"CHP",229.238709677419
"2242","09907-FT LAUD - PLANTATION","FL","US","12200 W SUNRISE BLVD, PLANTATION, FL, 33323",0.033,20.4,2448900,"2824813.088","0.15","37393.26522","861833.5001",110,-1004476.329,440684.9833,NA,NA,NA,1861.25,"Fuel_Cell",868.380926796508
"2243","08782-WICHITA FALLS","TX","US","3201 LAWRENCE RD STE 150, WICHITA FALLS, TX, 76308",0.033,20.4,2308500,"2663032.315","0.15","28783.25723","662975.7259",102.5,-946800.378,339002.1931,NA,NA,NA,1751.25,"Fuel_Cell",810.693790149893
"2244","07728-NAMPA","ID","US","16474 N MARKETPLACE BLVD, NAMPA, ID, 83651",0.033,20.7,761400,"876969.5296","0.15","9400.884536","216916.4784",35,-312975.4465,110916.824,NA,NA,NA,581.25,"Fuel_Cell",275.086451612903
"2245","09833-DFW - PLANO/15TH STREET","TX","US","801 W 15 STREET STE A, PLANO, TX, 75075",0.032,20.9,1476900,"1688811.23","0.15","18568.60385","428262.2101",275,-613352.9823,218985.1344,NA,NA,NA,1126.25,"Solar",360.619311875694
"2246","01069 HSTN - CYPRESS (OPEN 7/1","TX","US","25715 NORTHWEST FWY, CYPRESS, TX, 77429",0.032,21,1185300,"1351284.96","0.15","14620.65768","337266.2334",215,-494341.7232,172455.7753,NA,NA,NA,906.25,"Solar",281.202206896552
"2247","09833-DFW - PLANO/15TH STREET","TX","US","801 W 15 STREET STE A, PLANO, TX, 75075",0.032,20.9,1476900,"1688811.23","0.15","18568.60385","428262.2101",72.5,-613352.9823,218985.1344,NA,NA,NA,1126.25,"Battery",142.608546059933
"2248","01069 HSTN - CYPRESS (OPEN 7/1","TX","US","25715 NORTHWEST FWY, CYPRESS, TX, 77429",0.032,21,1185300,"1351284.96","0.15","14620.65768","337266.2334",57.5,-494341.7232,172455.7753,NA,NA,NA,906.25,"Battery",112.807862068966
"2249","09833-DFW - PLANO/15TH STREET","TX","US","801 W 15 STREET STE A, PLANO, TX, 75075",0.032,20.9,1476900,"1688811.23","0.15","18568.60385","428262.2101",67.5,-613352.9823,218985.1344,NA,NA,NA,1126.25,"CHP",442.578246392897
"2250","01069 HSTN - CYPRESS (OPEN 7/1","TX","US","25715 NORTHWEST FWY, CYPRESS, TX, 77429",0.032,21,1185300,"1351284.96","0.15","14620.65768","337266.2334",55,-494341.7232,172455.7753,NA,NA,NA,906.25,"CHP",359.67724137931
"2251","09833-DFW - PLANO/15TH STREET","TX","US","801 W 15 STREET STE A, PLANO, TX, 75075",0.032,20.9,1476900,"1688811.23","0.15","18568.60385","428262.2101",67.5,-613352.9823,218985.1344,NA,NA,NA,1126.25,"Fuel_Cell",531.093895671476
"2252","01069 HSTN - CYPRESS (OPEN 7/1","TX","US","25715 NORTHWEST FWY, CYPRESS, TX, 77429",0.032,21,1185300,"1351284.96","0.15","14620.65768","337266.2334",55,-494341.7232,172455.7753,NA,NA,NA,906.25,"Fuel_Cell",431.612689655172
"2253","07757-PITT - FRAZER/PITTSBURGH","PA","US","1030 VILLAGE CENTER DR, TARENTUM, PA, 15084",0.031,21.2,711450,"806991.3333","0.15","9829.153487","227195.2928",132.5,-298807.6948,116172.7338,NA,NA,NA,542.5,"Solar",173.764285714286
"2254","02722-DFW - BURLESON","TX","US","1151 N BURLESON BLVD, BURLESON, TX, 76028",0.031,21.3,861300,"972223.6947","0.15","10828.60309","249946.3678",155,-364168.7298,127806.1376,NA,NA,NA,658.75,"Solar",202.658823529412
"2255","02049-MIDLAND TX","TX","US","3001 W LOOP 250 N, MIDLAND, TX, 79705",0.031,21.2,2505600,"2838916.02","0.15","30001.95796","691007.5563",500,-1053965.016,353335.828,NA,NA,NA,1897.5,"Solar",660.237154150198
"2256","07757-PITT - FRAZER/PITTSBURGH","PA","US","1030 VILLAGE CENTER DR, TARENTUM, PA, 15084",0.031,21.2,711450,"806991.3333","0.15","9829.153487","227195.2928",35,-298807.6948,116172.7338,NA,NA,NA,542.5,"Battery",68.85
"2257","02722-DFW - BURLESON","TX","US","1151 N BURLESON BLVD, BURLESON, TX, 76028",0.031,21.3,861300,"972223.6947","0.15","10828.60309","249946.3678",42.5,-364168.7298,127806.1376,NA,NA,NA,658.75,"Battery",83.3516129032258
"2258","02049-MIDLAND TX","TX","US","3001 W LOOP 250 N, MIDLAND, TX, 79705",0.031,21.2,2505600,"2838916.02","0.15","30001.95796","691007.5563",125,-1053965.016,353335.828,NA,NA,NA,1897.5,"Battery",247.588932806324
"2259","07757-PITT - FRAZER/PITTSBURGH","PA","US","1030 VILLAGE CENTER DR, TARENTUM, PA, 15084",0.031,21.2,711450,"806991.3333","0.15","9829.153487","227195.2928",32.5,-298807.6948,116172.7338,NA,NA,NA,542.5,"CHP",213.107142857143
"2260","02722-DFW - BURLESON","TX","US","1151 N BURLESON BLVD, BURLESON, TX, 76028",0.031,21.3,861300,"972223.6947","0.15","10828.60309","249946.3678",40,-364168.7298,127806.1376,NA,NA,NA,658.75,"CHP",261.495256166983
"2261","02049-MIDLAND TX","TX","US","3001 W LOOP 250 N, MIDLAND, TX, 79705",0.031,21.2,2505600,"2838916.02","0.15","30001.95796","691007.5563",110,-1053965.016,353335.828,NA,NA,NA,1897.5,"CHP",726.260869565217
"2262","07757-PITT - FRAZER/PITTSBURGH","PA","US","1030 VILLAGE CENTER DR, TARENTUM, PA, 15084",0.031,21.2,711450,"806991.3333","0.15","9829.153487","227195.2928",32.5,-298807.6948,116172.7338,NA,NA,NA,542.5,"Fuel_Cell",255.728571428571
"2263","02722-DFW - BURLESON","TX","US","1151 N BURLESON BLVD, BURLESON, TX, 76028",0.031,21.3,861300,"972223.6947","0.15","10828.60309","249946.3678",40,-364168.7298,127806.1376,NA,NA,NA,658.75,"Fuel_Cell",313.79430740038
"2264","02049-MIDLAND TX","TX","US","3001 W LOOP 250 N, MIDLAND, TX, 79705",0.031,21.2,2505600,"2838916.02","0.15","30001.95796","691007.5563",110,-1053965.016,353335.828,NA,NA,NA,1897.5,"Fuel_Cell",871.513043478261
"2265","DFW MESQUITE TX","TX","US","1655 N TOWN EAST BLVD, MESQUITE, TX, 75150",0.03,21.5,915300,"1026332.921","0.15","11468.65722","264590.6789",165,-390500.8295,135294.2754,NA,NA,NA,700,"Solar",215.749285714286
"2266","DFW MESQUITE TX","TX","US","1655 N TOWN EAST BLVD, MESQUITE, TX, 75150",0.03,21.5,915300,"1026332.921","0.15","11468.65722","264590.6789",45,-390500.8295,135294.2754,NA,NA,NA,700,"Battery",88.2610714285714
"2267","DFW MESQUITE TX","TX","US","1655 N TOWN EAST BLVD, MESQUITE, TX, 75150",0.03,21.5,915300,"1026332.921","0.15","11468.65722","264590.6789",42.5,-390500.8295,135294.2754,NA,NA,NA,700,"CHP",277.858928571429
"2268","DFW MESQUITE TX","TX","US","1655 N TOWN EAST BLVD, MESQUITE, TX, 75150",0.03,21.5,915300,"1026332.921","0.15","11468.65722","264590.6789",42.5,-390500.8295,135294.2754,NA,NA,NA,700,"Fuel_Cell",333.430714285714
"2269","08817-DFW - ARLINGTON","TX","US","1108 W ARBROOK BLVD, ARLINGTON, TX, 76015",0.029,21.8,1382400,"1533795.068","0.15","16988.69622","391801.0653",260,-598118.055,200341.3024,NA,NA,NA,1052.5,"Solar",341.495486935867
"2270","02023-HSTN - WOODLANDS","TX","US","19075 IH-45 S STE 104, CONROE, TX, 77385",0.029,21.8,1544400,"1711206.489","0.15","20803.48794","479574.0228",290,-669401.5196,245222.6215,NA,NA,NA,1176.25,"Solar",380.765993623804
"2271","01582-RICHMOND - CHESTERFIELD","VA","US","4700 COMMONWEALTH CENTRE PKWY, MIDLOTHIAN, VA, 23112",0.029,21.6,2470500,"2762669.273","0.15","30950.62643","713925.6259",485,-1057852.59,365054.6219,NA,NA,NA,1875,"Solar",639.036
"2272","08817-DFW - ARLINGTON","TX","US","1108 W ARBROOK BLVD, ARLINGTON, TX, 76015",0.029,21.8,1382400,"1533795.068","0.15","16988.69622","391801.0653",70,-598118.055,200341.3024,NA,NA,NA,1052.5,"Battery",137.911638954869
"2273","02023-HSTN - WOODLANDS","TX","US","19075 IH-45 S STE 104, CONROE, TX, 77385",0.029,21.8,1544400,"1711206.489","0.15","20803.48794","479574.0228",77.5,-669401.5196,245222.6215,NA,NA,NA,1176.25,"Battery",152.634643995749
"2274","01582-RICHMOND - CHESTERFIELD","VA","US","4700 COMMONWEALTH CENTRE PKWY, MIDLOTHIAN, VA, 23112",0.029,21.6,2470500,"2762669.273","0.15","30950.62643","713925.6259",120,-1057852.59,365054.6219,NA,NA,NA,1875,"Battery",237.168
"2275","08817-DFW - ARLINGTON","TX","US","1108 W ARBROOK BLVD, ARLINGTON, TX, 76015",0.029,21.8,1382400,"1533795.068","0.15","16988.69622","391801.0653",62.5,-598118.055,200341.3024,NA,NA,NA,1052.5,"CHP",410.451306413302
"2276","02023-HSTN - WOODLANDS","TX","US","19075 IH-45 S STE 104, CONROE, TX, 77385",0.029,21.8,1544400,"1711206.489","0.15","20803.48794","479574.0228",70,-669401.5196,245222.6215,NA,NA,NA,1176.25,"CHP",459.545164718385
"2277","01582-RICHMOND - CHESTERFIELD","VA","US","4700 COMMONWEALTH CENTRE PKWY, MIDLOTHIAN, VA, 23112",0.029,21.6,2470500,"2762669.273","0.15","30950.62643","713925.6259",110,-1057852.59,365054.6219,NA,NA,NA,1875,"CHP",724.68
"2278","08817-DFW - ARLINGTON","TX","US","1108 W ARBROOK BLVD, ARLINGTON, TX, 76015",0.029,21.8,1382400,"1533795.068","0.15","16988.69622","391801.0653",62.5,-598118.055,200341.3024,NA,NA,NA,1052.5,"Fuel_Cell",492.541567695962
"2279","02023-HSTN - WOODLANDS","TX","US","19075 IH-45 S STE 104, CONROE, TX, 77385",0.029,21.8,1544400,"1711206.489","0.15","20803.48794","479574.0228",70,-669401.5196,245222.6215,NA,NA,NA,1176.25,"Fuel_Cell",551.454197662062
"2280","01582-RICHMOND - CHESTERFIELD","VA","US","4700 COMMONWEALTH CENTRE PKWY, MIDLOTHIAN, VA, 23112",0.029,21.6,2470500,"2762669.273","0.15","30950.62643","713925.6259",110,-1057852.59,365054.6219,NA,NA,NA,1875,"Fuel_Cell",869.616
"2281","09568-TAMPA - BRANDON","FL","US","2564 W BRANDON BLVD, BRANDON, FL, 33511",0.028,21.9,3982500,"4408093.236","0.15","65381.33413","1513417.832",585,-1728490.968,773862.3666,NA,NA,NA,3112.5,"Solar",748.518072289157
"2282","09440-TAMPA - CARROLLWOOD","FL","US","14829 N DALE MABRY HWY, CARROLLWOOD, FL, 33618",0.028,22,3917700,"4312248.327","0.15","63869.90756","1478121.844",585,-1712699.752,755814.3191,NA,NA,NA,3057.5,"Solar",749.584464431725
"2283","02712-DFW - DALLAS/GREENVILLE","TX","US","5500 GREENVILLE AVE STE 700, DALLAS, TX, 75206",0.028,22,1601100,"1764717.239","0.15","19600.65745","451908.73",305,-698739.6405,231076.4098,NA,NA,NA,1218.75,"Solar",400.685538461538
"2284","09568-TAMPA - BRANDON","FL","US","2564 W BRANDON BLVD, BRANDON, FL, 33511",0.028,21.9,3982500,"4408093.236","0.15","65381.33413","1513417.832",145,-1728490.968,773862.3666,NA,NA,NA,3112.5,"Battery",278.295180722892
"2285","09440-TAMPA - CARROLLWOOD","FL","US","14829 N DALE MABRY HWY, CARROLLWOOD, FL, 33618",0.028,22,3917700,"4312248.327","0.15","63869.90756","1478121.844",145,-1712699.752,755814.3191,NA,NA,NA,3057.5,"Battery",278.691659852821
"2286","02712-DFW - DALLAS/GREENVILLE","TX","US","5500 GREENVILLE AVE STE 700, DALLAS, TX, 75206",0.028,22,1601100,"1764717.239","0.15","19600.65745","451908.73",77.5,-698739.6405,231076.4098,NA,NA,NA,1218.75,"Battery",152.720307692308
"2287","09568-TAMPA - BRANDON","FL","US","2564 W BRANDON BLVD, BRANDON, FL, 33511",0.028,21.9,3982500,"4408093.236","0.15","65381.33413","1513417.832",210,-1728490.968,773862.3666,NA,NA,NA,3112.5,"CHP",1343.49397590361
"2288","09440-TAMPA - CARROLLWOOD","FL","US","14829 N DALE MABRY HWY, CARROLLWOOD, FL, 33618",0.028,22,3917700,"4312248.327","0.15","63869.90756","1478121.844",205,-1712699.752,755814.3191,NA,NA,NA,3057.5,"CHP",1313.37448896157
"2289","02712-DFW - DALLAS/GREENVILLE","TX","US","5500 GREENVILLE AVE STE 700, DALLAS, TX, 75206",0.028,22,1601100,"1764717.239","0.15","19600.65745","451908.73",72.5,-698739.6405,231076.4098,NA,NA,NA,1218.75,"CHP",476.224615384615
"2290","09568-TAMPA - BRANDON","FL","US","2564 W BRANDON BLVD, BRANDON, FL, 33511",0.028,21.9,3982500,"4408093.236","0.15","65381.33413","1513417.832",210,-1728490.968,773862.3666,NA,NA,NA,3112.5,"Fuel_Cell",1612.19277108434
"2291","09440-TAMPA - CARROLLWOOD","FL","US","14829 N DALE MABRY HWY, CARROLLWOOD, FL, 33618",0.028,22,3917700,"4312248.327","0.15","63869.90756","1478121.844",205,-1712699.752,755814.3191,NA,NA,NA,3057.5,"Fuel_Cell",1576.04938675388
"2292","02712-DFW - DALLAS/GREENVILLE","TX","US","5500 GREENVILLE AVE STE 700, DALLAS, TX, 75206",0.028,22,1601100,"1764717.239","0.15","19600.65745","451908.73",72.5,-698739.6405,231076.4098,NA,NA,NA,1218.75,"Fuel_Cell",571.469538461538
"2293","09536-CHLT - HARRIS","NC","US","8716 JW CLAY BLVD, CHARLOTTE, NC, 28262",0.027,22.3,581850,"634958.9437","0.15","7051.214662","162776.5273",102.5,-257173.7471,83233.21291,NA,NA,NA,446.25,"Solar",133.646218487395
"2294","06729-DFW - MANSFIELD","TX","US","2041 N HIGHWAY 287, MANSFIELD, TX, 76063",0.027,22.2,1031400,"1129900.658","0.15","12687.56667","292705.4684",190,-453643.0987,149670.3301,NA,NA,NA,787.5,"Solar",248.845714285714
"2295","02719-HSTN - BUNKER HILL","TX","US","9666 OLD KATY RD, HOUSTON, TX, 77055",0.027,22.3,820800,"893877.2931","0.15","9825.754786","226549.9352",150,-363729.928,115842.7404,NA,NA,NA,626.25,"Solar",196.59880239521
"2296","01295 - L RCK - CONWAY AR","AR","US","1284 S AMITY RD, CONWAY, AR, 72032",0.027,22.3,608850,"662181.3404","0.15","7200.610466","166306.2805",112.5,-270254.0034,85038.09661,NA,NA,NA,463.75,"Solar",147.699460916442
"2297","09536-CHLT - HARRIS","NC","US","8716 JW CLAY BLVD, CHARLOTTE, NC, 28262",0.027,22.3,581850,"634958.9437","0.15","7051.214662","162776.5273",27.5,-257173.7471,83233.21291,NA,NA,NA,446.25,"Battery",53.7844537815126
"2298","06729-DFW - MANSFIELD","TX","US","2041 N HIGHWAY 287, MANSFIELD, TX, 76063",0.027,22.2,1031400,"1129900.658","0.15","12687.56667","292705.4684",50,-453643.0987,149670.3301,NA,NA,NA,787.5,"Battery",98.2285714285714
"2299","02719-HSTN - BUNKER HILL","TX","US","9666 OLD KATY RD, HOUSTON, TX, 77055",0.027,22.3,820800,"893877.2931","0.15","9825.754786","226549.9352",42.5,-363729.928,115842.7404,NA,NA,NA,626.25,"Battery",83.5544910179641
"2300","01295 - L RCK - CONWAY AR","AR","US","1284 S AMITY RD, CONWAY, AR, 72032",0.027,22.3,608850,"662181.3404","0.15","7200.610466","166306.2805",32.5,-270254.0034,85038.09661,NA,NA,NA,463.75,"Battery",64.0030997304582
"2301","09536-CHLT - HARRIS","NC","US","8716 JW CLAY BLVD, CHARLOTTE, NC, 28262",0.027,22.3,581850,"634958.9437","0.15","7051.214662","162776.5273",27.5,-257173.7471,83233.21291,NA,NA,NA,446.25,"CHP",179.281512605042
"2302","06729-DFW - MANSFIELD","TX","US","2041 N HIGHWAY 287, MANSFIELD, TX, 76063",0.027,22.2,1031400,"1129900.658","0.15","12687.56667","292705.4684",47.5,-453643.0987,149670.3301,NA,NA,NA,787.5,"CHP",311.057142857143
"2303","02719-HSTN - BUNKER HILL","TX","US","9666 OLD KATY RD, HOUSTON, TX, 77055",0.027,22.3,820800,"893877.2931","0.15","9825.754786","226549.9352",37.5,-363729.928,115842.7404,NA,NA,NA,626.25,"CHP",245.748502994012
